日期,小時,供應商名稱,網站,網站名稱,版位編號,版位名稱,antifroud,知名媒體,子聯播網,Total Tracked Ads,MFA Ads,AD Clutter Ads,Total Eligible Ads for Brand Suitability,Brand Suitability Passed Ads,Brand Suitability Failed Ads,% Brand Suitability Passed Ads,% Brand Suitability Failed Ads,MFA rate,AD Clutter rate
20260126,19,第一網站股份有限公司,2768,czbooks,13482,(子)CF_300x600_banner_czbooks(限時段),,,子聯播網,"22,251",0,0,"22,251","17,000","5,251",76.40%,23.60%,0.00%,0.00%
20260126,19,第一網站股份有限公司,2768,czbooks,13483,(子)CF_970x250_banner_czbooks(限時段),,,子聯播網,"24,889",0,0,"24,889","16,856","8,033",67.72%,32.28%,0.00%,0.00%
20260126,19,第一網站股份有限公司,2910,clickme,13548,(子)CF_300x250_banner_clickme(一般),,,子聯播網,517,0,0,517,364,153,70.41%,29.59%,0.00%,0.00%
20260126,19,第一網站股份有限公司,2910,clickme,13549,CF_300x250_banner_clickme(一般),,,,315,0,0,315,246,69,78.10%,21.90%,0.00%,0.00%
20260126,19,第一網站股份有限公司,2916,KiKiNote,13576,(子)CF_300x250_banner_kikinote,,知名媒體,子聯播網,981,0,0,974,906,68,93.02%,6.98%,0.00%,0.00%
20260126,19,闇碼科技股份有限公司,2992,縮短網址產生器-reurl-exchange,13858,CF_300x250_網址下方左側_reurl,,知名媒體,,8,0,0,8,0,8,0.00%,100.00%,0.00%,0.00%
20260126,19,闇碼科技股份有限公司,2992,縮短網址產生器-reurl-exchange,13861,CF_300x250_網址下方右側(PB)_reurl,,知名媒體,,78,0,0,78,4,74,5.13%,94.87%,0.00%,0.00%
20260126,19,第一網站股份有限公司,2768,czbooks,13903,(子)CF_300x250_banner_czbooks(直播),antifroud,,子聯播網,"221,986",0,0,"221,986","117,103","104,883",52.75%,47.25%,0.00%,0.00%
20260126,19,第一網站股份有限公司,2783,漫畫櫃manhuagui,13904,(子)CF_300x250_banner_manhuagui(直播),antifroud,,子聯播網,"58,635",0,0,"58,635","50,898","7,737",86.80%,13.20%,0.00%,0.00%
20260126,19,第一網站股份有限公司,2768,czbooks,14036,MW_320x480_CZBOOKS,antifroud,,,114,0,0,114,66,48,57.89%,42.11%,0.00%,0.00%
20260126,19,陳人鳳,480,飛格寵物家族_PC,1407,CF-728X90_上方通欄_飛格寵物家族,,,,19,0,0,19,10,9,52.63%,47.37%,0.00%,0.00%
20260126,19,陳人鳳,480,飛格寵物家族_PC,1408,CF-300X250_內文_飛格寵物家族,,,,96,0,0,96,53,43,55.21%,44.79%,0.00%,0.00%
20260126,19,闇碼科技股份有限公司,3048,縮短網址產生器-reurl,14210,MW_文中創意300x250_縮短網址產生器-reurl,,知名媒體,,253,0,0,252,146,106,57.94%,42.06%,0.00%,0.00%
20260126,19,巨思文化股份有限公司,3052,經理人_HB,14238,MW_文章結束第一塊_300x250_經理人-HB,,知名媒體,,42,0,0,42,39,3,92.86%,7.14%,0.00%,0.00%
20260126,19,巨思文化股份有限公司,3052,經理人_HB,14241,MW_300x250_內文下方_經理人-HB,,知名媒體,,42,0,0,42,39,3,92.86%,7.14%,0.00%,0.00%
20260126,19,巨思文化股份有限公司,3053,數位時代_HB,14244,MW_300x250_文中第四塊_數位時代-HB,,知名媒體,,6,0,0,6,6,0,100.00%,0.00%,0.00%,0.00%
20260126,19,巨思文化股份有限公司,3053,數位時代_HB,14246,MW_300x250_文章結束第一塊_數位時代-HB,,知名媒體,,12,0,0,12,10,2,83.33%,16.67%,0.00%,0.00%
20260126,19,富盈數據股份有限公司,3059,塔科女子,14258,CF_336x280_全網_塔科女子,,知名媒體,,348,0,0,348,347,1,99.71%,0.29%,0.00%,0.00%
20260126,19,CBROOT LTD,3003,包子漫畫-exchange,14291,MW_300x250_蓋板(PB)_包子漫畫,,,,126,0,0,126,107,19,84.92%,15.08%,0.00%,0.00%
20260126,19,朱光宁,3152,石頭小說-exchange,14472,MW_336x280_Banner_石頭小說,,,,"4,002",0,0,"4,002","2,758","1,244",68.92%,31.08%,0.00%,0.00%
20260126,19,朱光宁,3268,稷下書院-mobile,14737,MW_置底創意(非展開)_稷下書院-mobile,,,,12,0,0,12,7,5,58.33%,41.67%,0.00%,0.00%
20260126,19,朱光宁,3149,稷下書院-exchange,14748,MW_320x100_置底(PB)_稷下書院,,,,"29,464",0,0,"29,464","16,300","13,164",55.32%,44.68%,0.00%,0.00%
20260126,19,巨思文化股份有限公司,3053,數位時代_HB,14764,MW_置底創意_(非展開)_數位時代_HB,,知名媒體,,105,0,0,105,102,3,97.14%,2.86%,0.00%,0.00%
20260126,19,中天電視股份有限公司,3282,中天新聞網-exchange,14980,CF_970x250_內頁_PC置頂橫幅-中天新聞網-exchange,,知名媒體,,68,0,0,68,58,10,85.29%,14.71%,0.00%,0.00%
20260126,19,CBROOT LTD,3305,包子漫畫NEW-exchange,15143,(子)CF_970x250_Banner(直播)_包子漫畫(kukuc.co),,,子聯播網,12,0,0,12,8,4,66.67%,33.33%,0.00%,0.00%
20260126,19,CBROOT LTD,3305,包子漫畫NEW-exchange,15145,(子)CF_970x250_指定流量Banner_包子漫畫(kukuc.co),antifroud,,子聯播網,990,0,0,990,958,32,96.77%,3.23%,0.00%,0.00%
20260126,19,曾憲敏,3327,85小說網_創意,15228,MW-創意-85小說網,,,,24,0,0,24,20,4,83.33%,16.67%,0.00%,0.00%
20260126,19,中天電視股份有限公司,3282,中天新聞網-exchange,15859,CF_336x280_內頁_PC右側互動看板B-中天新聞網-exchange,,知名媒體,,284,0,0,284,232,52,81.69%,18.31%,0.00%,0.00%
20260126,19,CBROOT LTD,3352,西瓜卡通-exchange,15969,CF_728x90_影音內容_西瓜卡通-exchange,,,,52,0,0,52,49,3,94.23%,5.77%,0.00%,0.00%
20260126,19,CBROOT LTD,3352,西瓜卡通-exchange,15970,CF_160x600_影音內容_西瓜卡通-exchange,,,,184,0,0,184,183,1,99.46%,0.54%,0.00%,0.00%
20260126,19,時報資訊股份有限公司,2817,旺得富,16911,CF_300x250_Billboard_2nd_旺得富,,知名媒體,,26,0,0,26,26,0,100.00%,0.00%,0.00%,0.00%
20260126,19,朱光宁,3360,提莫書屋-exchange,16957,MW_336x280banner_提莫書屋_exchange,,,,"19,118",0,0,"19,118","14,601","4,517",76.37%,23.63%,0.00%,0.00%
20260126,19,朱光宁,3361,提莫書屋-mobile,16958,MW_置底創意_提莫書屋-mobile,,,,56,0,0,56,39,17,69.64%,30.36%,0.00%,0.00%
20260126,19,朱光宁,3361,提莫書屋-mobile,16959,MW_320x480_文中創意_提莫書屋-mobile,,,,104,0,0,104,83,21,79.81%,20.19%,0.00%,0.00%
20260126,19,欣發現股份有限公司,3365,Hami任務牆-mobile,16969,MW_置底創意_Hami任務牆,,知名媒體,,8,0,0,8,6,2,75.00%,25.00%,0.00%,0.00%
20260126,19,欣發現股份有限公司,3364,女子學-mobile,16972,MW_置底創意_女子學,antifroud,,,14,0,0,14,11,3,78.57%,21.43%,0.00%,0.00%
20260126,19,欣發現股份有限公司,3363,大人物-mobile,16973,MW_置底創意_大人物,,知名媒體,,6,0,0,6,5,1,83.33%,16.67%,0.00%,0.00%
20260126,19,朱光宁,3149,稷下書院-exchange,17003,(子)CF_336x280_Banner(指定流量)_稷下書院-exchange,,,子聯播網,"1,641",0,0,"1,641",765,876,46.62%,53.38%,0.00%,0.00%
20260126,19,第一網站股份有限公司,2783,漫畫櫃manhuagui,17027,MW_320x480_蓋版_漫畫櫃manhuagui,,,,59,0,0,59,55,4,93.22%,6.78%,0.00%,0.00%
20260126,19,朱光宁,3149,稷下書院-exchange,17095,(子)MW_336x280_Banner_稷下書院-exchange,antifroud,,,"11,426",0,0,"11,426","5,592","5,834",48.94%,51.06%,0.00%,0.00%
20260126,19,詠勝科技有限公司,3385,Mobile01_HB,17174,CF_970x250_超級橫幅_置底_Mobile01_HB,,知名媒體,,6,0,0,6,6,0,100.00%,0.00%,0.00%,0.00%
20260126,19,詠勝科技有限公司,3385,Mobile01_HB,17178,CF_300x250_頻道頁_大看板_Mobile01_HB,,知名媒體,,93,0,0,93,88,5,94.62%,5.38%,0.00%,0.00%
20260126,19,詠勝科技有限公司,3385,Mobile01_HB,17179,CF_300x250_熱門大看板_Mobile01_HB,,知名媒體,,"8,539",0,0,"8,539","7,128","1,411",83.48%,16.52%,0.00%,0.00%
20260126,19,詠勝科技有限公司,3385,Mobile01_HB,17183,CF_300x600_大摩天_Mobile01_HB,,知名媒體,,"3,017",0,0,"3,017","2,748",269,91.08%,8.92%,0.00%,0.00%
20260126,19,朱光宁,3268,稷下書院-mobile,17207,MW_320x480_蓋版_稷下書院-mobile,,,,567,0,0,567,370,197,65.26%,34.74%,0.00%,0.00%
20260126,19,中華電視股份有限公司,3389,華視-mobile,17230,MW_置底創意(非展開)_華視-mobile,,知名媒體,,12,0,0,12,12,0,100.00%,0.00%,0.00%,0.00%
20260126,19,李立娟,3395,vivi0視頻-exchange,17293,CF_336x280_Banner_vivi01視頻-exchange,antifroud,,,"33,517",0,0,"33,517","31,707","1,810",94.60%,5.40%,0.00%,0.00%
20260126,19,李立娟,3395,vivi0視頻-exchange,17294,MW_336x280_Banner_vivi01視頻-exchange,antifroud,,,"24,912",0,0,"24,912","23,577","1,335",94.64%,5.36%,0.00%,0.00%
20260126,19,李立娟,3397,趣聞圖說-exchange,17297,(子)MW_336x280_Banner_趣聞圖說-exchange,antifroud,,,"21,544",0,0,"21,544","19,155","2,389",88.91%,11.09%,0.00%,0.00%
20260126,19,李立娟,3395,vivi0視頻-exchange,17299,MW_300x250_蓋板(PB)-vivi01視頻-exchange,,,,6,0,0,6,6,0,100.00%,0.00%,0.00%,0.00%
20260126,19,李立娟,3395,vivi0視頻-exchange,17300,MW_320x100_置底(PB)_vivi01視頻-exchange,antifroud,,,959,0,0,959,934,25,97.39%,2.61%,0.00%,0.00%
20260126,19,曾憲敏,601,85小說網_PC,1773,CF-300x250_85小說網_內文1,,,,156,0,0,156,97,59,62.18%,37.82%,0.00%,0.00%
20260126,19,第一網站股份有限公司,2768,czbooks,17927,MW_置底創意_czbook,,,,"7,068",0,0,"7,068","4,030","3,038",57.02%,42.98%,0.00%,0.00%
20260126,19,時報資訊股份有限公司_工商時報,3427,工商時報-exchange,18014,MW_300x250_文末Banner1_工商時報-exchange,,知名媒體,,151,0,0,151,145,6,96.03%,3.97%,0.00%,0.00%
20260126,19,時報資訊股份有限公司_工商時報,3427,工商時報-exchange,18015,MW_300x250_文末Banner2_工商時報-exchange,,知名媒體,,190,0,0,190,184,6,96.84%,3.16%,0.00%,0.00%
20260126,19,第一網站股份有限公司,3440,fsa_passback_first,18202,CF_300x250_fsa_passback_first,,,,"2,828",0,0,"2,828","2,324",504,82.18%,17.82%,0.00%,0.00%
20260126,19,第一網站股份有限公司,3440,fsa_passback_first,18266,(子)CF_970x250_cfbanner_blog,,,子聯播網,808,0,0,808,784,24,97.03%,2.97%,0.00%,0.00%
20260126,19,莊博凱,3455,夢遊電玩,18269,300x250 Banner,,,,36,0,0,36,34,2,94.44%,5.56%,0.00%,0.00%
20260126,19,朱光宁,3268,稷下書院-mobile,18297,MW_置底創意(展開)_稷下書院-mobile,,,,264,0,0,264,170,94,64.39%,35.61%,0.00%,0.00%
20260126,19,冰楓科技有限公司,3485,冰楓論壇-exchange,18487,CF_970x90_內文上方第一塊_冰楓論壇-exchange,,,,"1,301",0,0,"1,301","1,099",202,84.47%,15.53%,0.00%,0.00%
20260126,19,冰楓科技有限公司,3485,冰楓論壇-exchange,18488,MW_320x100_內文上方第一塊_ 冰楓論壇-exchange,antifroud,,,28,0,0,28,25,3,89.29%,10.71%,0.00%,0.00%
20260126,19,冰楓科技有限公司,3485,冰楓論壇-exchange,18492,MW_300x250_Banner_ 冰楓論壇-exchange,,,,563,0,0,563,514,49,91.30%,8.70%,0.00%,0.00%
20260126,19,闇碼科技股份有限公司,3048,縮短網址產生器-reurl,18535,MW_蓋版_縮短網址產生器-reurl,,知名媒體,,6,0,0,6,5,1,83.33%,16.67%,0.00%,0.00%
20260126,19,CBROOT LTD,3492,包子漫畫(特開流量)-exchange,18544,(子)CF_300x600_指定流量_包子漫畫(特開流量)-exchange,,,子聯播網,"7,786",0,0,"7,786","6,935",851,89.07%,10.93%,0.00%,0.00%
20260126,19,CBROOT LTD,3492,包子漫畫(特開流量)-exchange,18545,(子)CF_970x250_指定時段_包子漫畫(特開流量)-exchange,,,子聯播網,"56,463",0,0,"56,463","52,919","3,544",93.72%,6.28%,0.00%,0.00%
20260126,19,CBROOT LTD,3492,包子漫畫(特開流量)-exchange,18546,(子)CF_300x250_指定時段_包子漫畫(特開流量)-exchange,,,子聯播網,"186,576",0,0,"186,576","172,365","14,211",92.38%,7.62%,0.00%,0.00%
20260126,19,CBROOT LTD,3492,包子漫畫(特開流量)-exchange,18558,CF_970x250_指定時段_包子漫畫(特開流量PB)-exchange,,,,75,0,0,75,69,6,92.00%,8.00%,0.00%,0.00%
20260126,19,CBROOT LTD,3510,包子漫畫_twmanga-exchange,18732,MW_336x280_Banner_包子漫畫_twmanga,,,子聯播網,"15,346",0,0,"15,346","10,757","4,589",70.10%,29.90%,0.00%,0.00%
20260126,19,CBROOT LTD,3510,包子漫畫_twmanga-exchange,18735,CF_336x280_Banner_包子漫畫_twmanga-exchange,,,,59,0,0,59,37,22,62.71%,37.29%,0.00%,0.00%
20260126,19,CBROOT LTD,3510,包子漫畫_twmanga-exchange,18736,CF_970x250_ 包子漫畫_twmanga-exchange,,,,376,0,0,376,313,63,83.24%,16.76%,0.00%,0.00%
20260126,19,舒禾驊,3535,荷花動漫筆記,18887,CF_336x280_文章頁文中_荷花動漫筆記,,,,16,0,0,16,8,8,50.00%,50.00%,0.00%,0.00%
20260126,19,台灣英文新聞股份有限公司,3537,台灣英文新聞(new)-exchange,18924,CF_300x250_內容頁_右側看版_1_台灣英文新聞(new)-exchange,,知名媒體,,97,0,0,97,75,22,77.32%,22.68%,0.00%,0.00%
20260126,19,艾得基客行銷顧問股份有限公司,3373,良醫健康網,19009,MW_蓋板_良醫健康網,,知名媒體,,6,0,0,6,6,0,100.00%,0.00%,0.00%,0.00%
20260126,19,聯合線上股份有限公司,3548,UDN遊戲角落,19015,CF_文章頁右上300x250_UDN遊戲角落,,知名媒體,,6,0,0,6,6,0,100.00%,0.00%,0.00%,0.00%
20260126,19,聯合線上股份有限公司,3549,UDN元氣網,19018,CF_首頁文章推薦第三格300x250_UDN元氣網,,知名媒體,,6,0,0,6,6,0,100.00%,0.00%,0.00%,0.00%
20260126,19,艾得基客行銷顧問股份有限公司,3552,玩具人,19044,MW_320x480_文中創意_玩具人,,知名媒體,,66,0,0,66,60,6,90.91%,9.09%,0.00%,0.00%
20260126,19,第一網站股份有限公司,2783,漫畫櫃manhuagui,20685,MW_300X250_manhuagui,antifroud,,,"2,630",0,0,"2,630","2,438",192,92.70%,7.30%,0.00%,0.00%
20260126,19,德榕企業有限公司,3578,TW Bodhi_mobile,20707,MW_置底創意_TW Bodhi,,,,73,0,0,73,71,2,97.26%,2.74%,0.00%,0.00%
20260126,19,德榕企業有限公司,3578,TW Bodhi_mobile,20708,MW_蓋板_TW Bodhi,,,,661,0,0,661,657,4,99.39%,0.61%,0.00%,0.00%
20260126,19,德榕企業有限公司,3578,TW Bodhi_mobile,20719,MW_文中創意300x250_TW Bodhi,,,,6,0,0,6,6,0,100.00%,0.00%,0.00%,0.00%
20260126,19,德榕企業有限公司,3581,忘憂書屋,20727,CF_336x280文章頁(RWD)_忘憂書屋,,,,36,0,0,36,36,0,100.00%,0.00%,0.00%,0.00%
20260126,19,德榕企業有限公司,3582,忘憂書屋_mobile,20728,MW_文中創意300x250_忘憂書屋,,,,34,0,0,34,34,0,100.00%,0.00%,0.00%,0.00%
20260126,19,德榕企業有限公司,3582,忘憂書屋_mobile,20730,MW_置底創意_忘憂書屋,,,,78,0,0,78,78,0,100.00%,0.00%,0.00%,0.00%
20260126,19,第一網站股份有限公司,2916,KiKiNote,20731,CF_300x250_banner_kikinote (PB),,知名媒體,,20,0,0,20,20,0,100.00%,0.00%,0.00%,0.00%
20260126,19,第一網站股份有限公司,2910,clickme,20735,(子)CF_300x250_banner_clickme(成人),,,子聯播網,"6,644",0,0,"6,644","5,494","1,150",82.69%,17.31%,0.00%,0.00%
20260126,19,第一網站股份有限公司,2768,czbooks,21412,(子)CF_970x250_banner_czbooks(限時段)-PB,,,子聯播網,16,0,0,16,10,6,62.50%,37.50%,0.00%,0.00%
20260126,19,第一網站股份有限公司,3440,fsa_passback_first,21699,CF_336x280_fsa_passback_first,,,,12,0,0,12,11,1,91.67%,8.33%,0.00%,0.00%
20260126,19,第一網站股份有限公司,3440,fsa_passback_first,21702,(子)CF_970x250_cfbanner_blog,,,,32,0,0,32,29,3,90.62%,9.38%,0.00%,0.00%
20260126,19,富盈數據股份有限公司,3653,TVBS-女人我最大_HB,21760,MW_文章三_336x280_TVBS-女人我最大_HB,,知名媒體,,142,0,0,142,141,1,99.30%,0.70%,0.00%,0.00%
20260126,19,富盈數據股份有限公司,3653,TVBS-女人我最大_HB,21761,MW_文章四_336x280_TVBS-女人我最大_HB,,知名媒體,,"1,083",0,0,"1,083","1,043",40,96.31%,3.69%,0.00%,0.00%
20260126,19,富盈數據股份有限公司,3653,TVBS-女人我最大_HB,21763,MW_文中創意320x480_TVBS-女人我最大_HB,,知名媒體,,"1,026",0,0,"1,026","1,000",26,97.47%,2.53%,0.00%,0.00%
20260126,19,富盈數據股份有限公司,3654,TVBS-健康2.0_HB,21764,CF_文章右側300x600_TVBS-健康2.0_HB,,知名媒體,,6,0,0,6,6,0,100.00%,0.00%,0.00%,0.00%
20260126,19,富盈數據股份有限公司,3654,TVBS-健康2.0_HB,21768,MW_文中創意320x480_TVBS-健康2.0_HB,,知名媒體,,"6,233",0,0,"6,233","6,013",220,96.47%,3.53%,0.00%,0.00%
20260126,19,富盈數據股份有限公司,3655,TVBS-食尚玩家_HB,21770,MW_文章三_336x280_TVBS-食尚玩家_HB,,知名媒體,,691,0,0,691,587,104,84.95%,15.05%,0.00%,0.00%
20260126,19,富盈數據股份有限公司,3655,TVBS-食尚玩家_HB,21772,MW_文章置底_320x100_TVBS-食尚玩家_HB,,知名媒體,,66,0,0,66,50,16,75.76%,24.24%,0.00%,0.00%
20260126,19,富盈數據股份有限公司,3655,TVBS-食尚玩家_HB,21773,MW_文中創意320x480_TVBS-食尚玩家_HB,,知名媒體,,"1,194",0,0,"1,194","1,004",190,84.09%,15.91%,0.00%,0.00%
20260126,19,寶利拾股份有限公司,3652,愛料理_HB,21778,MW_Recipes_Top_336x280banner_愛料理_HB,,知名媒體,,6,0,0,6,6,0,100.00%,0.00%,0.00%,0.00%
20260126,19,富盈數據股份有限公司,3653,TVBS-女人我最大_HB,21803,MW_文章一_336x280_TVBS-女人我最大_HB,,知名媒體,,14,0,0,14,14,0,100.00%,0.00%,0.00%,0.00%
20260126,19,先驅媒體社會企業股份有限公司,3554,新頭殼(R18),21839,ＭＷ_336x280Banner_newtalk.tw_mobile_all_336280_2_新頭殼(R18),antifroud,知名媒體,,24,0,0,24,23,1,95.83%,4.17%,0.00%,0.00%
20260126,19,先驅媒體社會企業股份有限公司,3554,新頭殼(R18),21840,ＭＷ_336x280Banner_newtalk.tw_mobile_all_336280_3_新頭殼(R18),,知名媒體,,6,0,0,6,6,0,100.00%,0.00%,0.00%,0.00%
20260126,19,儂儂雜誌社股份有限公司(bella儂儂),2135,Bella儂儂_2024,21876,MW-300x250_文章標題上方1_Bella儂儂,,知名媒體,,"1,058",0,0,"1,058","1,017",41,96.12%,3.88%,0.00%,0.00%
20260126,19,富盈數據股份有限公司,3680,TVBS-新聞網_HB,21898,CF_文章右側300x600_TVBS-新聞網_HB,,知名媒體,,30,0,0,30,29,1,96.67%,3.33%,0.00%,0.00%
20260126,19,富盈數據股份有限公司,3680,TVBS-新聞網_HB,21899,MW_文章一_336x280_TVBS-新聞網_HB,,知名媒體,,"2,786",0,0,"2,786","2,728",58,97.92%,2.08%,0.00%,0.00%
20260126,19,富盈數據股份有限公司,3680,TVBS-新聞網_HB,21900,MW_文章三_336x280_TVBS-新聞網_HB,,知名媒體,,82,0,0,82,80,2,97.56%,2.44%,0.00%,0.00%
20260126,19,富盈數據股份有限公司,3680,TVBS-新聞網_HB,21902,MW_文章置底_320x100_TVBS-新聞網_HB,,知名媒體,,"2,067",0,0,"2,067","2,037",30,98.55%,1.45%,0.00%,0.00%
20260126,19,富盈數據股份有限公司,3684,稅美人_mobile,21923,MW_置底創意(非展開)_稅美人-mobile,,,,"4,421",0,0,"4,421","2,569","1,852",58.11%,41.89%,0.00%,0.00%
20260126,19,富盈數據股份有限公司,3685,玩桌遊_mobile,21924,MW_置底創意(非展開)_玩桌遊-mobile,,,,334,0,0,334,252,82,75.45%,24.55%,0.00%,0.00%
20260126,19,富盈數據股份有限公司,2615,熱血台中,21986,CF_336x280_全網_熱血台中,,,,105,0,0,105,87,18,82.86%,17.14%,0.00%,0.00%
20260126,19,富盈數據股份有限公司,2615,熱血台中,21987,CF_336x280_全網_熱血台中,,,,116,0,0,116,110,6,94.83%,5.17%,0.00%,0.00%
20260126,19,富盈數據股份有限公司,3704,天天要聞,22030,CF_300 x 250 banner_天天要聞_cpc2,,,,"3,015",0,0,"3,015","1,534","1,481",50.88%,49.12%,0.00%,0.00%
20260126,19,富盈數據股份有限公司,3703,繁體小說,22031,CF_300 x 250 banner_繁體小說_cpc2,,,,114,0,0,114,90,24,78.95%,21.05%,0.00%,0.00%
20260126,19,朱光宁,3708,石頭小說,22045,CF_336 x 280 banner_石頭小說_cpc1.67,antifroud,,,"134,587",0,0,"134,587","78,321","56,266",58.19%,41.81%,0.00%,0.00%
20260126,19,冠妍動力科技有限公司,484,小老婆汽機車資訊網,22058,MW_文中創意320x480_小老婆汽機車資訊網-測試,,知名媒體,,18,0,0,18,11,7,61.11%,38.89%,0.00%,0.00%
20260126,19,朱光宁,3718,稷下書院2,22093,CF_336 x 280 banner_稷下書院2_cpc1.67,antifroud,,,"108,960",0,0,"108,960","61,976","46,984",56.88%,43.12%,0.00%,0.00%
20260126,19,富盈數據股份有限公司,3680,TVBS-新聞網_HB,22131,CF_文中300x250_TVBS-新聞網_HB_1,,知名媒體,,6,0,0,6,6,0,100.00%,0.00%,0.00%,0.00%
20260126,19,富盈數據股份有限公司,3680,TVBS-新聞網_HB,22132,CF_文中300x250_TVBS-新聞網_HB_2,,知名媒體,,164,0,0,164,158,6,96.34%,3.66%,0.00%,0.00%
20260126,19,富盈數據股份有限公司,3680,TVBS-新聞網_HB,22133,CF_文中300x250_TVBS-新聞網_HB_3,,知名媒體,,588,0,0,588,526,62,89.46%,10.54%,0.00%,0.00%
20260126,19,富盈數據股份有限公司,3730,Teepr 亮新聞 HB,22145,MW_336x280_文中創意_Teepr亮新聞 HB,,,,6,0,0,6,6,0,100.00%,0.00%,0.00%,0.00%
20260126,19,闇碼科技股份有限公司,3048,縮短網址產生器-reurl,22213,MW_蓋版_縮短網址產生器-reurl-2025.05(特殊供量),,知名媒體,,334,0,0,333,126,207,37.84%,62.16%,0.00%,0.00%
20260126,19,艾得基客行銷顧問股份有限公司,3724,上報,22217,MW_置底創意(非展開)_上報,,知名媒體,,"1,218",0,0,"1,218","1,197",21,98.28%,1.72%,0.00%,0.00%
20260126,19,艾得基客行銷顧問股份有限公司,3724,上報,22218,MW_置底(展開)_上報,,知名媒體,,869,0,0,869,849,20,97.70%,2.30%,0.00%,0.00%
20260126,19,艾得基客行銷顧問股份有限公司,2689,Basketball Top5,22219,MW_置底(展開)_Basketball TOP5,,,,80,0,0,80,79,1,98.75%,1.25%,0.00%,0.00%
20260126,19,欣發現股份有限公司,3363,大人物-mobile,22222,MW_蓋板_大人物,,知名媒體,,12,0,0,12,11,1,91.67%,8.33%,0.00%,0.00%
20260126,19,朱光宁,3741,石頭小說3,22396,MW_置底_石頭小說3,,,,20,0,0,20,14,6,70.00%,30.00%,0.00%,0.00%
20260126,19,朱光宁,3741,石頭小說3,22398,CF_336 x 280 banner_石頭小說3_cpc1.67,,,,"11,911",0,0,"11,911","6,916","4,995",58.06%,41.94%,0.00%,0.00%
20260126,19,朱光宁,3741,石頭小說3,22399,CF_320 x 480 橫幅_石頭小說3,,,,6,0,0,6,3,3,50.00%,50.00%,0.00%,0.00%
20260126,19,闇碼科技股份有限公司,3068,限時圖片-imgus,22406,MW_置底_imgus,antifroud,,,60,0,0,60,59,1,98.33%,1.67%,0.00%,0.00%
20260126,19,第一網站股份有限公司,2783,漫畫櫃manhuagui,22443,MW_置底_manhuagui,antifroud,,,"2,542",0,0,"2,542","2,418",124,95.12%,4.88%,0.00%,0.00%
20260126,19,艾得基客行銷顧問股份有限公司,3490,太報,22495,MW_300x250 BANNER_太報_CPM5,,知名媒體,子聯播網,36,0,0,36,36,0,100.00%,0.00%,0.00%,0.00%
20260126,19,艾得基客行銷顧問股份有限公司,2689,Basketball Top5,22498,MW_300x250 Banner_Basketball TOP5_CPM5,,,子聯播網,104,0,0,104,104,0,100.00%,0.00%,0.00%,0.00%
20260126,19,艾得基客行銷顧問股份有限公司,2578,鉅亨網,22507,MW_300x250_鉅亨網_直播用BN-1,,知名媒體,子聯播網,"4,823",0,0,"4,823","4,749",74,98.47%,1.53%,0.00%,0.00%
20260126,19,艾得基客行銷顧問股份有限公司,3752,ＭoneyDJ,22514,MW_文中創意320x480_MoneyDJ,antifroud,知名媒體,,72,0,0,72,67,5,93.06%,6.94%,0.00%,0.00%
20260126,19,李承翰-webptt,718,Web批踢踢(RWD),2284,MW-蓋板_文中_Web批踢踢,antifroud,,,24,0,0,24,16,8,66.67%,33.33%,0.00%,0.00%
20260126,19,麥智維,999,動漫戲說,3543,CF-728*90-內文上方-動漫戲說,antifroud,,,64,0,0,64,37,27,57.81%,42.19%,0.00%,0.00%
20260126,19,技達創意資訊有限公司,1299,泰好網,4734,MW-320*100-首頁、內文上方-泰好網,,,,24,0,0,24,24,0,100.00%,0.00%,0.00%,0.00%
20260126,19,陈晋福,1367,電視超人,4997,CF-300X250-電視超人,,,,62,0,0,62,58,4,93.55%,6.45%,0.00%,0.00%
20260126,19,麥智維,999,動漫戲說,6069,CF-300*250-首頁-動漫戲說,,,,26,0,0,26,19,7,73.08%,26.92%,0.00%,0.00%
20260126,19,全曜財經資訊股份有限公司,1902,Cmoney-Mobile,7293,MW_置底創意(非展開)_Cmoney,antifroud,知名媒體,,46,0,0,46,46,0,100.00%,0.00%,0.00%,0.00%
20260126,19,精鏡傳媒股份有限公司,1060,鏡週刊,8250,MW_置底創意(非展開)_鏡週刊,,知名媒體,,18,0,0,18,18,0,100.00%,0.00%,0.00%,0.00%
20260126,19,巧克科技新媒體股份有限公司,2127,LINE TV_Banner-exchange,8576,CF_336x280_戲劇-右側好康資訊下方_LINE TV-exchange,,知名媒體,,55,0,0,55,51,4,92.73%,7.27%,0.00%,0.00%
20260126,19,巧克科技新媒體股份有限公司,2127,LINE TV_Banner-exchange,8577,CF_336x280_戲劇-右側好康資訊上方_LINE TV-exchange,,知名媒體,,88,0,0,88,82,6,93.18%,6.82%,0.00%,0.00%
20260126,19,見聞科技有限公司,2251,就是節目表,9233,MW-300x250-節目表文中-就是節目表,,,,6,0,0,6,6,0,100.00%,0.00%,0.00%,0.00%
20260126,19,冰楓科技有限公司,1711,冰楓短網址,9308,ＭＷ-300X250-跳轉頁下方-冰楓短網址,,,,6,0,0,6,4,2,66.67%,33.33%,0.00%,0.00%
20260126,19,高政德,1015,小鎮資訊,9426,(子)CF_300x250_全網指定時段_小鎮資訊,,,子聯播網,6,0,0,6,0,6,0.00%,100.00%,0.00%,0.00%
